_id,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mad,summary_csf_mean,summary_csf_median,summary_csf_n,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mad,summary_gm_mean,summary_gm_median,summary_gm_n,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mad,summary_wm_mean,summary_wm_median,summary_wm_n,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max,_updated,_created,_etag,bids_meta.ConversionSoftware,bids_meta.ConversionSoftwareVersion,bids_meta.DeviceSerialNumber,bids_meta.EchoTime,bids_meta.EchoTrainLength,bids_meta.FlipAngle,bids_meta.ImageType,bids_meta.MRAcquisitionType,bids_meta.MagneticFieldStrength,bids_meta.Manufacturer,bids_meta.ManufacturersModelName,bids_meta.PatientPosition,bids_meta.PixelBandwidth,bids_meta.ProtocolName,bids_meta.RepetitionTime,bids_meta.ScanOptions,bids_meta.ScanningSequence,bids_meta.SequenceVariant,bids_meta.SoftwareVersions,bids_meta.modality,bids_meta.subject_id,bids_meta.session_id,provenance.version,provenance.md5sum,provenance.software,provenance.settings.testing,_links.self.title,_links.self.href,bids_meta.ParallelReductionFactorInPlane,bids_meta.PartialFourier,bids_meta.PulseSequenceDetails,bids_meta.ReceiveCoilName,bids_meta.SequenceName,bids_meta.EffectiveEchoSpacing,bids_meta.InstitutionName,bids_meta.acq_id,bids_meta.run_id,bids_meta.InstitutionAddress,bids_meta.PhaseEncodingDirection,bids_meta.TotalReadoutTime
5c6f72a7859bfe003d523f1c,0.459432883,2.927368892,0.425077482,679.833252,2.495963333,2.12477,2.79881,2.56431,0.13900267,0.391703118,0.469294211,1.193871021,0.504350722,2.44E-05,0.01189682,55.74538777,17.51556655,16.0116009,208,256,256,3.251196499,8.044593118,6.846219024,9.242867455,143.4457853,76.31117687,88.23455246,44.94669518,1,1,1,2.367118331,14.57722473,38.62799835,28.67905045,5345102,17.564396,88.71530876,24.01616669,0.622329102,673.3285522,2926.090332,3191.765137,27074,671.7668579,4131.790137,981.7020264,-0.005944882,218.7980347,1707.893433,1697.974976,40789,1387.346704,2069.659766,211.067749,0.696423064,101.8313522,1002.413269,1000.094177,176662,829.4415436,1183.697522,108.201416,0.183025807,0.44713822,0.492601424,0.253726641,"Fri, 22 Feb 2019 03:55:19 GMT","Fri, 22 Feb 2019 03:55:19 GMT",4c1c3f388e28b32c96c8c86f0ae0acb14dfb3d8e,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anon12da,0.068199,140,90,"['ORIGINAL', 'PRIMARY', 'OTHER']",3D,3,GE,DISCOVERY_MR750,HFS,244,ABCD-T2_GE_original_(baseline_year_1_arm_1),3.2,SAT_GEMS_EDR_GEMS_PROMO_GEMS_ACC_GEMS_FS_FSI_GEMS,RM,NONE,25_LX_MR_Software_release:DV25.0_R02_1549.b,T2w,2383321fbd4afff4d383f2bb99e878bf486593db0314d03f2ee68a8f67987860,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,dc07080abcfd461d06e99e4082ce9ed9,mriqc,FALSE,T2w,T2w/5c6f72a7859bfe003d523f1c,,,,,,,,,,,,
5c6f72c8859bfe0037810faf,0.59878817,2.136582358,0.503291104,360.8377686,3.63513,3.59169,3.87716,3.43654,0.265861108,0.476507597,0.257631295,1.266384602,0.766878694,0,0.003712218,19.19533432,11.82250218,22.69465667,176,256,256,5.190536271,9.910850542,7.261514004,6.6831552,31.72285717,21.29917849,22.52859058,14.56373606,1,1,1,0.636350969,44.98103714,58.86693954,41.51520538,2984851,3.867138743,159.9625473,51.86637115,0.961491777,267.850769,2310.976074,2178.061035,64885,1856.75564,3210.502783,419.6183472,0.563949067,139.7028809,1466.096191,1462.381226,69322,1232.105951,1716.236713,147.5524902,0.604633699,137.206131,972.8752441,999.9321899,104987,693.1418091,1173.111743,149.6190643,0.165557757,0.468133926,0.374289036,0.290425808,"Fri, 22 Feb 2019 03:55:52 GMT","Fri, 22 Feb 2019 03:55:52 GMT",17c25e10b3211415717c910c3e954a3d6d81e6b5,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anon3eba,0.565,190,120,"['ORIGINAL', 'PRIMARY', 'M', 'ND']",3D,3,Siemens,Prisma,HFS,240,ABCD_T2w_SPC_vNav,3.2,PFP,SE,SK_SP,syngo_MR_E11,T2w,c0c36da302aa9750b3617824e630d54f7f4ac9276d402ab29ea326cb39476334,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,de53f557a34f8acb8105cc684b4d1693,mriqc,FALSE,T2w,T2w/5c6f72c8859bfe0037810faf,2,TRUE,%CustomerSeq%_tse_vfl_mgh_epinav_ABCD,Head_32,spc_200ns,,,,,,,
5c6f72cd859bfe0037810fb2,0.369121687,3.139763689,0.559727234,33545.16797,2.659216206,2.625008619,2.88624,2.4664,0.143101372,0.409703738,0.44719489,1.173071623,0.387093976,0.029678204,0.000828813,62.73309497,18.85160808,18.71635459,256,256,256,2.175403603,12.77085102,8.580810145,10.79617582,1929.389803,958.5938316,1181.066584,655.2161168,0.999992907,1,1,43.4781536,1.000020862,4.869956493,4.978059769,849796,0,13.54778767,6.705275536,-0.76566387,1431.894287,2885.163086,2945.081543,29424,569.190683,5069.139087,1353.786255,2.265993561,93.17137909,1466.395142,1463.227905,14813,1288.343945,1655.53374,114.5717316,2.31175951,77.76345825,1006.888855,1000.142578,82990,872.7643616,1173.657764,92.63803864,0.184441015,0.470674217,0.474165201,0.245096585,"Fri, 22 Feb 2019 03:55:57 GMT","Fri, 22 Feb 2019 03:55:57 GMT",4296ef3c41d1aa4f2c0f6a3615196dddfb847da7,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anond450,0.257115,117,90,"['ORIGINAL', 'PRIMARY', 'M', 'SE', 'M', 'SE']",3D,3,Philips,Achieva_dStream,HFS,775,WIP_3D_T2,2.5,FS,SE,SK,5.3.0_5.3.0.3,T2w,0b85928615959c7698d6ab64e562acda9923e494b041744afa2c74c572b7449f,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,5936ce3886321a6c00f8a7cbab4714d9,mriqc,FALSE,T2w,T2w/5c6f72cd859bfe0037810fb2,,,,,,,,,,,,
5c6f72ef859bfe003d523f36,0.504969851,2.561590837,0.422391776,913.2830811,2.297709097,2.031197292,2.49354,2.36839,0.145648044,0.406480018,0.447871937,1.152059078,0.4484438,6.00E-05,0.025355126,65.55862374,20.30194941,19.44898546,204,256,256,2.486698561,7.439154332,6.712631454,10.21204147,160.4359396,96.54276946,105.6523561,59.97835941,0.999504089,1,1,2.85294309,10.9239006,28.58897591,22.53346634,5582468,14.76756163,59.24697418,15.28142452,-0.565191768,1072.963867,2537.757324,2675.147217,10209,574.6147217,4109.70459,1075.72998,-0.150517668,223.177063,1642.946777,1609.777222,35271,1347.673828,2042.268372,216.3894348,1.837523668,84.69483185,1010.039001,1000.093506,130992,869.1179962,1188.400696,97.93239594,0.162239507,0.448008001,0.487692475,0.273680963,"Fri, 22 Feb 2019 03:56:31 GMT","Fri, 22 Feb 2019 03:56:31 GMT",51024cfa7dcfa8e8c1fc33f7301ab1657b30d01e,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anon12da,0.066833,140,90,"['ORIGINAL', 'PRIMARY', 'OTHER']",3D,3,GE,DISCOVERY_MR750,HFS,244,ABCD-T2_GE_original_(baseline_year_1_arm_1),3.2,SAT_GEMS_EDR_GEMS_PROMO_GEMS_ACC_GEMS_FS_FSI_GEMS,RM,NONE,25_LX_MR_Software_release:DV25.0_R02_1549.b,T2w,4fe8cf1204bccecc2e1b1d852839976875b86c6c2816ceb03ecc52f4ecce0643,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,dc17d1c0eba1b8a17b1fd11efb936a07,mriqc,FALSE,T2w,T2w/5c6f72ef859bfe003d523f36,,,,,,,,,,,,
5c6f72fc859bfe003d523f3c,2.046066326,0.326252134,0.590889385,131.6598969,3.778003333,3.66001,4.04689,3.62711,0.445468611,0.422225541,0.132305848,1.168482423,0.713569582,0.052314361,0.001010355,15.20710967,14.81965452,47.01616273,176,256,256,11.19358463,8.9563644,7.014830514,0.894542515,52.63757011,32.79803811,36.45762273,23.93725995,1,1,1,8.500822451,27.36374092,83.77307892,28.76664352,3821031,5.980873585,337.5171509,119.6893158,0.364633013,188.9798431,2210.922119,2198.566406,127564,1910.128839,2555.842505,196.4123077,0.402211449,147.0304565,1370.464355,1369.908691,109224,1121.279132,1621.044128,152.9529572,-0.495801595,610.2126465,1493.796509,999.8116455,14317,362.1372131,3675.870654,1117.640259,0.110844389,0.267343074,0.07343246,0.288069174,"Fri, 22 Feb 2019 03:56:44 GMT","Fri, 22 Feb 2019 03:56:44 GMT",78e63b0cff95af74d361c04bc62ed4a302f57101,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anon7353,0.565,190,120,"['ORIGINAL', 'PRIMARY', 'M', 'ND']",3D,3,Siemens,Prisma_fit,HFS,240,ABCD_T2w_SPC_vNav,3.2,PFP,SE,SK_SP,syngo_MR_E11,T2w,8dcbba4e1a8585cb18d215c48e7c45da4ecfc824c2796435a45ffe8fad41f240,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,465aa534cbb717938f4e5d6c3afd19b6,mriqc,FALSE,T2w,T2w/5c6f72fc859bfe003d523f3c,2,TRUE,%CustomerSeq%_tse_vfl_mgh_epinav_ABCD,Head_32,spc_200ns,,,,,,,
5c6f730d859bfe003d523f43,1.413297069,1.073238281,0.527608188,438.6919861,3.384753333,3.36875,3.61318,3.17233,0.470668248,0.100647192,0.42868456,1.202298164,0.60304881,0,0.004429487,14.87219446,73.01394733,15.51953501,176,256,256,10.95164476,2.105897383,7.587095454,9.703744222,38.17612321,45.18392358,35.12591071,22.01768534,1,1,1,3.785317955,29.75557709,42.32661819,35.42282104,2913131,4.268157482,101.9159775,31.39864731,-0.156098105,164.525589,1737.383057,1733.917725,100479,1488.521387,2003.16156,158.3240814,-1.359219203,1389.993896,1822.283691,2052.204346,8537,597.7855713,3351.507617,974.4464111,0.80373383,97.05633545,1007.431213,1000.019165,171784,852.776001,1187.968323,103.0546799,0.117131107,0.072470888,0.501292109,0.334343994,"Fri, 22 Feb 2019 03:57:01 GMT","Fri, 22 Feb 2019 03:57:01 GMT",5c0231b236503b9d79ee9ad30ec76df3fb6636e6,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anonbe03,0.565,190,120,"['ORIGINAL', 'PRIMARY', 'M', 'ND']",3D,3,Siemens,Prisma_fit,HFS,240,ABCD_T2w_SPC_vNav,3.2,PFP,SE,SK_SP,syngo_MR_E11,T2w,8e3bb0aae05f2fde5ddbe5844409d7b10788b0ea80f2a3ca6323c7de5167f92e,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,0d52bd4ecce79dcff4cc67904c5039fd,mriqc,FALSE,T2w,T2w/5c6f730d859bfe003d523f43,2,TRUE,%CustomerSeq%_tse_vfl_mgh_epinav_ABCD,Head_32,spc_200ns,,,,,,,
5c6f7319859bfe0037810fd1,0.452875101,2.847413472,0.461380395,405.9930115,2.236003333,1.83405,2.50815,2.36581,0.135776367,0.445421388,0.418802245,1.097881079,0.341211021,0,0.028000104,53.20492153,14.73368886,15.86681364,204,256,256,3.948990953,9.261422329,7.940760012,10.61186675,63.35206393,32.54037358,38.94794148,20.95138692,1,1,1,-0.157652483,31.26890373,52.66559982,50.53214645,3612161,17.82257271,100.2656631,27.09127998,2.076417807,506.2395325,2877.755371,3023.720947,26477,1183.014111,3865.340283,765.6801147,0.324248696,159.5522156,1575.023926,1553.114502,69508,1335.840405,1882.17179,167.6959839,0.714438043,90.94612122,1004.479492,999.9855347,167659,859.409082,1164.159656,94.23248291,0.177824855,0.486061543,0.501152694,0.276452919,"Fri, 22 Feb 2019 03:57:13 GMT","Fri, 22 Feb 2019 03:57:13 GMT",e827e645ada949bd4448e0648819f210f7afef7a,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anonbcc2,0.066833,140,90,"['ORIGINAL', 'PRIMARY', 'OTHER']",3D,3,GE,DISCOVERY_MR750,HFS,244,ABCD-T2_GE_original_(baseline_year_1_arm_1),3.2,SAT_GEMS_EDR_GEMS_PROMO_GEMS_ACC_GEMS_FS_FSI_GEMS,RM,NONE,25_LX_MR_Software_release:DV25.0_R02_1549.b,T2w,6ea366d9a7add45d186033a6e9ea17e70ef78c1d4081c61c8d0964f3abce3840,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,6d42bce64d5f7ffba7998fa9801d0994,mriqc,FALSE,T2w,T2w/5c6f7319859bfe0037810fd1,,,,,,,,,,,,
5c6f732e859bfe0037810fd8,0.740820622,0.763361245,0.463717133,1042.777588,3.753763333,3.67391,4.1247,3.46268,0.448382546,0.351727732,0.199889722,1.245903254,0.756607157,0,0.006383025,16.12775066,15.79888071,32.38851468,176,256,256,11.81789144,9.267229092,7.691661204,1.989863083,68.58700577,44.56157919,48.31731387,31.80335666,1,1,1,3.877528376,20.59998322,32.31025696,22.8620491,3675647,4.227392864,87.89138336,27.61493111,0.488267815,176.3835144,2165.219238,2156.636719,105687,1883.7755,2473.67749,182.488266,0.051183522,152.5999756,1395.850464,1401.185791,29302,1142.304089,1634.78844,151.195343,13.23865808,144.5928955,1089.4552,1000.018677,37053,719.1363281,2376.323682,502.5497437,0.122750536,0.316906214,0.292325377,0.295296902,"Fri, 22 Feb 2019 03:57:34 GMT","Fri, 22 Feb 2019 03:57:34 GMT",7d8606f94194dbb5fbf5bb1ce03b9b2a784ca4b4,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anon0bd7,0.565,190,120,"['ORIGINAL', 'PRIMARY', 'M', 'ND']",3D,3,Siemens,Prisma,HFS,240,ABCD_T2w_SPC_vNav,3.2,PFP,SE,SK_SP,syngo_MR_E11,T2w,9d26a9fb9c721e39e143a36a68528bae34ae57d3ff5390069a17b8e430248c72,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,58c5a4a27223234477ccf911e10b158d,mriqc,FALSE,T2w,T2w/5c6f732e859bfe0037810fd8,2,TRUE,%CustomerSeq%_tse_vfl_mgh_epinav_ABCD,Head_32,spc_200ns,,,,,,,
5c6f7348859bfe0037810fe1,1.057554168,0.331504372,0.504420388,449.1233521,4.016046667,3.92085,4.35091,3.77638,0.430865394,0.374891283,0.194243323,1.193683624,0.879217851,0,0.004793196,14.11299222,13.33454784,30.27085994,176,256,256,11.23187964,8.33697802,6.83753074,0.943734559,40.78831368,26.31894398,28.84098525,19.41569808,1,1,1,0.58358546,33.75795364,54.32614136,49.20792007,1957475,9.948700619,116.7722763,33.56937027,0.259673421,183.2238159,2113.477783,2101.745605,127616,1829.860352,2441.584839,187.1224976,-0.011599472,163.811264,1353.633789,1356.166016,54982,1079.040314,1612.646436,162.6672974,0.620779951,212.3727722,1510.179565,1000.454651,40402,701.3926514,3858.090991,1060.088623,0.11596708,0.321130037,0.225101307,0.260344497,"Fri, 22 Feb 2019 03:58:00 GMT","Fri, 22 Feb 2019 03:58:00 GMT",8798aaaec1e0f69ce70a835c1247fad92ad8343e,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anonc805,0.565,190,120,"['ORIGINAL', 'PRIMARY', 'M', 'ND']",3D,3,Siemens,Prisma_fit,HFS,240,ABCD_T2w_SPC_vNav,3.2,PFP,SE,SK_SP,syngo_MR_E11,T2w,b4d653b9c32a6f8b7f7b24fd0d8fd034df9438673118e8ba7a107b34056d28c1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,9b49da91893a176e51d3f7ff3aae2cf7,mriqc,FALSE,T2w,T2w/5c6f7348859bfe0037810fe1,2,TRUE,%CustomerSeq%_tse_vfl_mgh_epinav_ABCD,Head_32,spc_200ns,,,,,,,
5c6f7368859bfe003d523f63,12.91276367,0.065413843,0.474631769,1880.876587,3.698093333,3.55627,4.09765,3.44036,0.49549616,0.405878417,0.098625423,1.232999325,0.660823381,2.16E-06,0.007865266,12.2004902,13.8582247,57.9429707,176,256,256,10.24833328,7.564852431,6.232301578,0.883719024,89.1778358,46.96329325,59.94796696,43.70277184,1,1,1,2.194265656,15.27267456,23.34488106,19.59611893,3013904,3.922566235,56.47392464,16.85908699,-0.274019347,214.2704163,2080.733154,2078.932129,191413,1755.168848,2414.488623,202.8551025,1.455121902,119.7574158,1090.148193,1094.817993,226879,844.0696716,1322.077893,144.7239838,-1.390744973,861.7410889,1659.414307,1018.808044,11611,446.4516602,3369.655762,1152.814575,0.108911261,0.23607181,0.044673637,0.295884965,"Fri, 22 Feb 2019 03:58:32 GMT","Fri, 22 Feb 2019 03:58:32 GMT",7636d194644e3fa1f2ad0295d9a2620e56a5a4cd,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anon0bd7,0.565,190,120,"['ORIGINAL', 'PRIMARY', 'M', 'ND']",3D,3,Siemens,Prisma,HFS,240,ABCD_T2w_SPC_vNav,3.2,PFP,SE,SK_SP,syngo_MR_E11,T2w,0811cf30e51dcabfc171759e1868f2a7150d68ffb431d456e62a6cadd3a3da31,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,2f6e5edbaed24cada61372f00cf63407,mriqc,FALSE,T2w,T2w/5c6f7368859bfe003d523f63,2,TRUE,%CustomerSeq%_tse_vfl_mgh_epinav_ABCD,Head_32,spc_200ns,,,,,,,
5c6f737d859bfe0037810ff4,1.902066975,0.865330732,0.496009198,1284.405273,3.864393333,3.95915,4.14526,3.48877,0.496558381,0.407333988,0.096107631,1.149697781,0.957040286,1.52E-05,0.004364977,14.56199442,15.99213772,71.28598395,176,256,256,13.08276612,9.484931906,8.155408796,1.898528358,81.14120854,47.9434933,72.5421182,88.54165277,1,1,1,4.810064625,7.415304661,12.19271755,8.240067482,3895767,1.501770616,35.65042419,11.37731934,0.320344196,68.26539612,922.0611572,918.4145508,106569,813.9634521,1042.54292,70.20000458,1.105686082,50.73971939,543.1755981,542.6589355,152086,449.2845001,636.5014496,57.21255112,-1.437702819,823.2965088,948.4116821,1002.178101,5113,361.153363,1782.755151,527.819397,0.115598492,0.233224019,0.056360837,0.623199418,"Fri, 22 Feb 2019 03:58:53 GMT","Fri, 22 Feb 2019 03:58:53 GMT",19e01a7d0cf5259531af3584e5ff65775448cb72,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anon0bd7,0.565,190,120,"['ORIGINAL', 'PRIMARY', 'M', 'ND']",3D,3,Siemens,Prisma,HFS,240,ABCD_T2w_SPC_vNav,3.2,PFP,SE,SK_SP,syngo_MR_E11,T2w,d69ca9b786a1c044742a2f2a55ee7c2287c433f13b31040efafc865d714f0e71,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,7dcb8796238c9bb033078e96887d5bae,mriqc,FALSE,T2w,T2w/5c6f737d859bfe0037810ff4,2,TRUE,%CustomerSeq%_tse_vfl_mgh_epinav_ABCD,Head_32,spc_200ns,,,,,,,
5c6f7388859bfe003d523f72,0.996209679,1.174612485,0.561371813,368.021759,4.216156667,4.01065,4.6826,3.95522,0.472283194,0.425891545,0.101825261,1.185559034,0.919188944,0.001228015,0.001944164,11.40470188,11.80950694,50.37736064,176,256,256,10.78205415,8.420830627,7.188800946,2.363518056,33.13042194,20.26319276,31.43607784,40.91461882,1,1,1,0.233111024,16.02262497,40.50898361,13.68050575,2915638,1.692880094,138.7172424,47.02296066,0.060566895,75.79881287,816.0941162,810.2684326,181766,703.8280029,947.9750977,75.14952087,0.711665878,52.90611649,496.5137939,495.5755005,193739,397.8393158,594.5554138,58.8509903,-0.974544672,450.25,919.5238037,1000.645996,6546,283.3961258,1570.705536,423.3390808,0.119525999,0.263840497,0.055544332,0.73386544,"Fri, 22 Feb 2019 03:59:04 GMT","Fri, 22 Feb 2019 03:59:04 GMT",139009d7c3ca98690d4b27019bbb60af303742ae,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anonbe03,0.565,190,120,"['ORIGINAL', 'PRIMARY', 'M', 'ND']",3D,3,Siemens,Prisma_fit,HFS,240,ABCD_T2w_SPC_vNav,3.2,PFP,SE,SK_SP,syngo_MR_E11,T2w,0f94848d4bbf0dc9d500c1a2f2439928d1983cf808a75a12b0f8b89aa5f5a242,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,8f4273747ceeced709401f7701c7e908,mriqc,FALSE,T2w,T2w/5c6f7388859bfe003d523f72,2,TRUE,%CustomerSeq%_tse_vfl_mgh_epinav_ABCD,Head_32,spc_200ns,,,,,,,
5c6f738b859bfe0037810ffd,4.575136489,0.332343536,0.436685466,1040.012329,4.564496667,4.25847,5.04473,4.39029,0.36107388,0.512770672,0.126155448,1.012108326,0.798146403,0,0.007271062,20.08814136,14.71846849,58.03828415,176,256,256,9.676421956,4.577332188,5.15846245,1.221633205,63.57726489,38.63135988,51.8829204,53.44013642,1,1,1,4.690960598,12.26303959,18.15109825,13.88750362,4540179,0,51.0686264,16.12485695,1.199612223,110.6411819,1198.045654,1190.05835,77783,1013.357245,1411.031958,122.984581,-0.202869181,133.5734711,682.6307983,723.1134033,141893,371.0864075,892.1560181,157.9764862,-1.807813623,1134.63208,1143.875244,1000.308533,17739,218.2058243,2197.902441,818.8057861,0.113793142,0.340112388,0.113981485,0.467514796,"Fri, 22 Feb 2019 03:59:07 GMT","Fri, 22 Feb 2019 03:59:07 GMT",10c67b1ca3e5538dda58fe0ce01b3155327c2a6b,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anon7353,0.565,190,120,"['ORIGINAL', 'PRIMARY', 'M', 'ND']",3D,3,Siemens,Prisma_fit,HFS,240,ABCD_T2w_SPC_vNav,3.2,PFP,SE,SK_SP,syngo_MR_E11,T2w,f20d8200222bb8172251bd4420f84ccea7658b6c5f793a516fd275f17e9009fe,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,41cec4068d42b78d6b7dae2a54cf23a4,mriqc,FALSE,T2w,T2w/5c6f738b859bfe0037810ffd,2,TRUE,%CustomerSeq%_tse_vfl_mgh_epinav_ABCD,Head_32,spc_200ns,,,,,,,
5c6f73b3859bfe003d523f7d,0.997081519,1.283893808,0.529813742,295.8153076,4.075723333,4.02699,4.40715,3.79303,0.452791309,0.093959115,0.453249575,1.25550437,0.866598198,0,0.001734992,11.53705188,58.31293003,11.23543777,176,256,256,9.024989093,2.120795871,5.952051713,6.710370174,28.6106901,39.67595904,27.91027654,15.44418048,1,1,1,0.703957381,42.42111588,64.64292908,36.94498444,3357181,3.193173409,191.1046448,63.45251846,0.110829343,203.4573059,1862.139648,1852.587402,136560,1544.728436,2217.529675,205.2723389,-1.146088045,1440.747803,2405.12207,2569.081055,10478,623.8075623,4167.363647,1211.318115,1.031576724,123.7189255,995.494812,1000.035095,256777,718.5797119,1231.592847,149.0280151,0.120123699,0.069139794,0.471592188,0.275698839,"Fri, 22 Feb 2019 03:59:47 GMT","Fri, 22 Feb 2019 03:59:47 GMT",665e87debbfaa0f25b6ad987c5d51aba4dca9fa2,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anon0bd7,0.565,190,120,"['ORIGINAL', 'PRIMARY', 'M', 'ND']",3D,3,Siemens,Prisma,HFS,240,ABCD_T2w_SPC_vNav,3.2,PFP,SE,SK_SP,syngo_MR_E11,T2w,0a0cf6130073df72f93c34673a691fed37d070a0af80e9bdc7775c97c5a2255b,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,837f2b71f8c13b70d7d26fecd0d0cd91,mriqc,FALSE,T2w,T2w/5c6f73b3859bfe003d523f7d,2,TRUE,%CustomerSeq%_tse_vfl_mgh_epinav_ABCD,Head_32,spc_200ns,,,,,,,
5c6f73cb859bfe003d523f84,1.380481389,0.408959419,0.597068354,87.2966156,4.435563333,4.184,4.9798,4.14289,0.451698217,0.416836219,0.131465564,1.104645133,0.975413376,0,0.002317341,12.41088535,12.54845784,41.7180247,176,256,256,11.25849682,8.479357357,6.840781732,0.784491018,6.634249292,4.26578113,4.561662475,2.784957003,1,1,1,-0.873261103,235.8818207,254.1206512,245.7828827,2375291,14.26359034,559.9656067,182.2208405,0.308300725,204.474411,2402.481689,2388.661133,169634,2077.962256,2771.696057,212.164566,0.460214641,170.2592773,1529.947021,1535.894287,163404,1218.315173,1816.859949,181.132782,-0.719288059,565.7728882,1753.803589,1002.723633,24030,529.315506,4039.96991,1278.157104,0.110347435,0.278366238,0.072180212,0.252345564,"Fri, 22 Feb 2019 04:00:11 GMT","Fri, 22 Feb 2019 04:00:11 GMT",66696078309134cb12632667d00f2aa0e7a69074,dcm2niix,v1.0.20171215 (OpenJPEG build) GCC4.8.4,anona429,0.565,190,120,"['ORIGINAL', 'PRIMARY', 'M', 'ND']",3D,3,Siemens,Prisma_fit,HFS,240,ABCD_T2w_SPC_vNav,3.2,PFP,SE,SK_SP,syngo_MR_E11,T2w,e00f46d3d9c5e9e29a20ee7704a28c006dbf5f30240a96e636d5d6d47ccae94f,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0.14.2,29ddaf6873a32acd01098ac3a65e03cd,mriqc,FALSE,T2w,T2w/5c6f73cb859bfe003d523f84,2,TRUE,%CustomerSeq%_tse_vfl_mgh_epinav_ABCD,Head_32,spc_200ns,,,,,,,
